race_id,driver_id,lap,position,time,milliseconds,ingestion_date
36,22,27,16,1:28.915,88915,2024-09-05T09:16:11.108Z
36,22,28,15,1:29.014,89014,2024-09-05T09:16:11.108Z
36,22,29,15,1:28.765,88765,2024-09-05T09:16:11.108Z
36,22,30,15,1:29.117,89117,2024-09-05T09:16:11.108Z
36,22,31,15,1:30.298,90298,2024-09-05T09:16:11.108Z
36,22,32,14,1:28.598,88598,2024-09-05T09:16:11.108Z
36,22,33,14,1:28.411,88411,2024-09-05T09:16:11.108Z
36,22,34,14,1:29.626,89626,2024-09-05T09:16:11.108Z
36,22,35,14,1:28.604,88604,2024-09-05T09:16:11.108Z
36,22,36,14,1:28.369,88369,2024-09-05T09:16:11.108Z
36,22,37,13,1:28.636,88636,2024-09-05T09:16:11.108Z
36,22,38,13,1:28.720,88720,2024-09-05T09:16:11.108Z
36,22,39,14,1:48.371,108371,2024-09-05T09:16:11.108Z
36,22,40,14,1:34.477,94477,2024-09-05T09:16:11.108Z
36,22,41,14,1:28.868,88868,2024-09-05T09:16:11.108Z
36,22,42,13,1:28.605,88605,2024-09-05T09:16:11.108Z
36,22,43,12,1:29.448,89448,2024-09-05T09:16:11.108Z
36,22,44,12,1:28.597,88597,2024-09-05T09:16:11.108Z
36,22,45,12,1:28.686,88686,2024-09-05T09:16:11.108Z
36,22,46,12,1:28.637,88637,2024-09-05T09:16:11.108Z
36,22,47,11,1:29.352,89352,2024-09-05T09:16:11.108Z
36,22,48,11,1:29.275,89275,2024-09-05T09:16:11.108Z
36,22,49,11,1:29.347,89347,2024-09-05T09:16:11.108Z
36,22,50,11,1:32.564,92564,2024-09-05T09:16:11.108Z
36,22,51,11,1:29.359,89359,2024-09-05T09:16:11.108Z
36,22,52,11,1:28.617,88617,2024-09-05T09:16:11.108Z
36,22,53,11,1:28.598,88598,2024-09-05T09:16:11.108Z
36,22,54,11,1:28.501,88501,2024-09-05T09:16:11.108Z
36,22,55,11,1:28.878,88878,2024-09-05T09:16:11.108Z
36,22,56,11,1:29.829,89829,2024-09-05T09:16:11.108Z
36,22,57,11,1:29.865,89865,2024-09-05T09:16:11.108Z
36,2,1,2,1:36.447,96447,2024-09-05T09:16:11.108Z
36,2,2,2,1:29.203,89203,2024-09-05T09:16:11.108Z
36,2,3,2,1:28.245,88245,2024-09-05T09:16:11.108Z
36,2,4,2,1:27.945,87945,2024-09-05T09:16:11.108Z
36,2,5,2,1:27.874,87874,2024-09-05T09:16:11.108Z
36,2,6,2,1:28.217,88217,2024-09-05T09:16:11.108Z
36,2,7,2,1:28.130,88130,2024-09-05T09:16:11.108Z
36,2,8,2,1:28.297,88297,2024-09-05T09:16:11.108Z
36,2,9,2,1:27.858,87858,2024-09-05T09:16:11.108Z
36,2,10,2,1:27.743,87743,2024-09-05T09:16:11.108Z
36,2,11,2,1:27.173,87173,2024-09-05T09:16:11.108Z
36,2,12,2,1:27.753,87753,2024-09-05T09:16:11.108Z
36,2,13,2,1:27.845,87845,2024-09-05T09:16:11.108Z
36,2,14,6,1:50.313,110313,2024-09-05T09:16:11.108Z
36,2,15,7,1:33.887,93887,2024-09-05T09:16:11.108Z
36,2,16,7,1:28.556,88556,2024-09-05T09:16:11.108Z
36,2,17,7,1:28.563,88563,2024-09-05T09:16:11.108Z
36,2,18,7,1:28.070,88070,2024-09-05T09:16:11.108Z
36,2,19,7,1:28.171,88171,2024-09-05T09:16:11.108Z
36,2,20,6,1:27.824,87824,2024-09-05T09:16:11.108Z
36,2,21,6,1:28.086,88086,2024-09-05T09:16:11.108Z
36,2,22,5,1:27.995,87995,2024-09-05T09:16:11.108Z
36,2,23,5,1:27.475,87475,2024-09-05T09:16:11.108Z
36,2,24,5,1:27.744,87744,2024-09-05T09:16:11.108Z
36,2,25,5,1:28.027,88027,2024-09-05T09:16:11.108Z
36,2,26,5,1:27.696,87696,2024-09-05T09:16:11.108Z
36,2,27,5,1:27.871,87871,2024-09-05T09:16:11.108Z
36,2,28,5,1:28.082,88082,2024-09-05T09:16:11.108Z
36,2,29,5,1:28.244,88244,2024-09-05T09:16:11.108Z
36,2,30,5,1:28.164,88164,2024-09-05T09:16:11.108Z
36,2,31,5,1:27.711,87711,2024-09-05T09:16:11.108Z
36,2,32,5,1:29.249,89249,2024-09-05T09:16:11.108Z
36,2,33,5,1:28.075,88075,2024-09-05T09:16:11.108Z
36,2,34,5,1:27.714,87714,2024-09-05T09:16:11.108Z
36,2,35,5,1:27.617,87617,2024-09-05T09:16:11.108Z
36,2,36,5,1:27.170,87170,2024-09-05T09:16:11.108Z
36,2,37,4,1:26.722,86722,2024-09-05T09:16:11.108Z
36,2,38,5,1:48.442,108442,2024-09-05T09:16:11.108Z
36,2,39,5,1:32.656,92656,2024-09-05T09:16:11.108Z
36,2,40,5,1:27.898,87898,2024-09-05T09:16:11.108Z
36,2,41,5,1:28.332,88332,2024-09-05T09:16:11.108Z
36,2,42,5,1:28.011,88011,2024-09-05T09:16:11.108Z
36,2,43,5,1:28.381,88381,2024-09-05T09:16:11.108Z
36,2,44,4,1:28.509,88509,2024-09-05T09:16:11.108Z
36,2,45,4,1:28.283,88283,2024-09-05T09:16:11.108Z
36,2,46,4,1:28.616,88616,2024-09-05T09:16:11.108Z
36,2,47,4,1:28.027,88027,2024-09-05T09:16:11.108Z
36,2,48,4,1:27.744,87744,2024-09-05T09:16:11.108Z
36,2,49,4,1:27.722,87722,2024-09-05T09:16:11.108Z
36,2,50,4,1:29.079,89079,2024-09-05T09:16:11.108Z
36,2,51,4,1:27.990,87990,2024-09-05T09:16:11.108Z
36,2,52,4,1:28.136,88136,2024-09-05T09:16:11.108Z
36,2,53,4,1:27.490,87490,2024-09-05T09:16:11.108Z
36,2,54,4,1:27.854,87854,2024-09-05T09:16:11.108Z
36,2,55,4,1:27.780,87780,2024-09-05T09:16:11.108Z
36,2,56,4,1:27.657,87657,2024-09-05T09:16:11.108Z
36,2,57,4,1:28.385,88385,2024-09-05T09:16:11.108Z
36,2,58,4,1:28.785,88785,2024-09-05T09:16:11.108Z
36,9,1,5,1:38.833,98833,2024-09-05T09:16:11.108Z
36,9,2,5,1:29.816,89816,2024-09-05T09:16:11.108Z
36,9,3,5,1:29.357,89357,2024-09-05T09:16:11.108Z
36,9,4,5,1:29.126,89126,2024-09-05T09:16:11.108Z
36,9,5,5,1:29.121,89121,2024-09-05T09:16:11.108Z
36,9,6,5,1:28.777,88777,2024-09-05T09:16:11.108Z
36,9,7,5,1:28.714,88714,2024-09-05T09:16:11.108Z
36,9,8,5,1:28.552,88552,2024-09-05T09:16:11.108Z
36,9,9,5,1:28.422,88422,2024-09-05T09:16:11.108Z
36,9,10,5,1:28.119,88119,2024-09-05T09:16:11.108Z
36,9,11,5,1:27.796,87796,2024-09-05T09:16:11.108Z
36,9,12,5,1:28.147,88147,2024-09-05T09:16:11.108Z
36,9,13,5,1:27.539,87539,2024-09-05T09:16:11.108Z
36,9,14,4,1:27.104,87104,2024-09-05T09:16:11.108Z
36,9,15,4,1:27.099,87099,2024-09-05T09:16:11.108Z
36,9,16,4,1:26.883,86883,2024-09-05T09:16:11.108Z
36,9,17,4,1:26.805,86805,2024-09-05T09:16:11.108Z
36,9,18,4,1:26.780,86780,2024-09-05T09:16:11.108Z
36,9,19,4,1:26.642,86642,2024-09-05T09:16:11.108Z
36,9,20,3,1:26.684,86684,2024-09-05T09:16:11.108Z
36,9,21,4,1:47.521,107521,2024-09-05T09:16:11.108Z
36,9,22,4,1:34.047,94047,2024-09-05T09:16:11.108Z
36,9,23,4,1:27.864,87864,2024-09-05T09:16:11.108Z
36,9,24,4,1:28.159,88159,2024-09-05T09:16:11.108Z
36,9,25,4,1:27.892,87892,2024-09-05T09:16:11.108Z
36,9,26,4,1:28.166,88166,2024-09-05T09:16:11.108Z
36,9,27,4,1:28.288,88288,2024-09-05T09:16:11.108Z
36,9,28,4,1:28.288,88288,2024-09-05T09:16:11.108Z
36,9,29,4,1:28.203,88203,2024-09-05T09:16:11.108Z
36,9,30,4,1:27.989,87989,2024-09-05T09:16:11.108Z
36,9,31,4,1:27.866,87866,2024-09-05T09:16:11.108Z
36,9,32,4,1:29.290,89290,2024-09-05T09:16:11.108Z
36,9,33,4,1:27.787,87787,2024-09-05T09:16:11.108Z
36,9,34,4,1:28.080,88080,2024-09-05T09:16:11.108Z
36,9,35,4,1:27.376,87376,2024-09-05T09:16:11.108Z
36,9,36,4,1:27.116,87116,2024-09-05T09:16:11.108Z
36,23,1,8,1:42.012,102012,2024-09-05T09:16:11.108Z
36,23,2,8,1:31.371,91371,2024-09-05T09:16:11.108Z
36,23,3,8,1:30.603,90603,2024-09-05T09:16:11.108Z
36,23,4,8,1:30.368,90368,2024-09-05T09:16:11.108Z
36,23,5,8,1:30.060,90060,2024-09-05T09:16:11.108Z
36,23,6,8,1:30.165,90165,2024-09-05T09:16:11.108Z
36,23,7,8,1:29.535,89535,2024-09-05T09:16:11.108Z
36,23,8,8,1:29.792,89792,2024-09-05T09:16:11.108Z
36,23,9,8,1:29.426,89426,2024-09-05T09:16:11.108Z
36,23,10,8,1:29.458,89458,2024-09-05T09:16:11.108Z
36,23,11,8,1:29.022,89022,2024-09-05T09:16:11.108Z
36,23,12,8,1:29.731,89731,2024-09-05T09:16:11.108Z
36,23,13,8,1:29.317,89317,2024-09-05T09:16:11.108Z
36,23,14,8,1:29.099,89099,2024-09-05T09:16:11.108Z
36,23,15,8,1:29.103,89103,2024-09-05T09:16:11.108Z
36,23,16,8,1:28.872,88872,2024-09-05T09:16:11.108Z
36,23,17,8,1:28.504,88504,2024-09-05T09:16:11.108Z
36,23,18,8,1:28.440,88440,2024-09-05T09:16:11.108Z
36,23,19,8,1:28.394,88394,2024-09-05T09:16:11.108Z
36,23,20,8,1:28.265,88265,2024-09-05T09:16:11.108Z
36,23,21,7,1:28.351,88351,2024-09-05T09:16:11.108Z
36,23,22,6,1:28.876,88876,2024-09-05T09:16:11.108Z
36,23,23,6,1:27.950,87950,2024-09-05T09:16:11.108Z
36,23,24,11,1:48.543,108543,2024-09-05T09:16:11.108Z
36,23,25,11,1:34.350,94350,2024-09-05T09:16:11.108Z
36,23,26,10,1:30.312,90312,2024-09-05T09:16:11.108Z
36,23,27,10,1:29.936,89936,2024-09-05T09:16:11.108Z
36,23,28,8,1:29.189,89189,2024-09-05T09:16:11.108Z
36,23,29,8,1:29.009,89009,2024-09-05T09:16:11.108Z
36,23,30,7,1:29.733,89733,2024-09-05T09:16:11.108Z
36,23,31,7,1:29.123,89123,2024-09-05T09:16:11.108Z
36,23,32,7,1:28.928,88928,2024-09-05T09:16:11.108Z
36,23,33,7,1:28.889,88889,2024-09-05T09:16:11.108Z
36,23,34,7,1:28.720,88720,2024-09-05T09:16:11.108Z
36,23,35,7,1:28.808,88808,2024-09-05T09:16:11.108Z
36,23,36,8,1:30.213,90213,2024-09-05T09:16:11.108Z
36,23,37,7,1:28.732,88732,2024-09-05T09:16:11.108Z
36,23,38,7,1:28.653,88653,2024-09-05T09:16:11.108Z
36,23,39,7,1:30.078,90078,2024-09-05T09:16:11.108Z
36,23,40,7,1:28.196,88196,2024-09-05T09:16:11.108Z
36,23,41,6,1:28.179,88179,2024-09-05T09:16:11.108Z
36,23,42,6,1:27.796,87796,2024-09-05T09:16:11.108Z
36,23,43,6,1:28.087,88087,2024-09-05T09:16:11.108Z
36,23,44,6,1:27.838,87838,2024-09-05T09:16:11.108Z
36,23,45,10,1:49.169,109169,2024-09-05T09:16:11.108Z
36,23,46,9,1:34.002,94002,2024-09-05T09:16:11.108Z
36,23,47,8,1:29.093,89093,2024-09-05T09:16:11.108Z
36,23,48,8,1:29.200,89200,2024-09-05T09:16:11.108Z
36,23,49,8,1:31.171,91171,2024-09-05T09:16:11.108Z
36,23,50,8,1:30.330,90330,2024-09-05T09:16:11.108Z
36,23,51,8,1:29.673,89673,2024-09-05T09:16:11.108Z
36,23,52,8,1:29.400,89400,2024-09-05T09:16:11.108Z
36,23,53,8,1:29.366,89366,2024-09-05T09:16:11.108Z
36,23,54,8,1:29.644,89644,2024-09-05T09:16:11.108Z
36,23,55,8,1:33.385,93385,2024-09-05T09:16:11.108Z
36,23,56,8,1:30.777,90777,2024-09-05T09:16:11.108Z
36,23,57,8,1:30.736,90736,2024-09-05T09:16:11.108Z
36,15,1,9,1:42.647,102647,2024-09-05T09:16:11.108Z
36,15,2,9,1:31.438,91438,2024-09-05T09:16:11.108Z
36,15,3,9,1:30.835,90835,2024-09-05T09:16:11.108Z
36,15,4,9,1:30.455,90455,2024-09-05T09:16:11.108Z
36,15,5,9,1:30.144,90144,2024-09-05T09:16:11.108Z
36,15,6,9,1:30.623,90623,2024-09-05T09:16:11.108Z
36,15,7,9,1:29.422,89422,2024-09-05T09:16:11.108Z
36,15,8,9,1:29.723,89723,2024-09-05T09:16:11.108Z
36,15,9,9,1:29.270,89270,2024-09-05T09:16:11.108Z
36,15,10,9,1:29.507,89507,2024-09-05T09:16:11.108Z
36,15,11,9,1:29.015,89015,2024-09-05T09:16:11.108Z
36,15,12,9,1:29.146,89146,2024-09-05T09:16:11.108Z
36,15,13,9,1:29.235,89235,2024-09-05T09:16:11.108Z
36,15,14,9,1:29.270,89270,2024-09-05T09:16:11.108Z
36,15,15,9,1:28.942,88942,2024-09-05T09:16:11.108Z
36,15,16,9,1:28.990,88990,2024-09-05T09:16:11.108Z
36,15,17,9,1:28.729,88729,2024-09-05T09:16:11.108Z
36,15,18,9,1:28.575,88575,2024-09-05T09:16:11.108Z
36,15,19,9,1:28.646,88646,2024-09-05T09:16:11.108Z
36,15,20,9,1:28.102,88102,2024-09-05T09:16:11.108Z
36,15,21,9,1:30.903,90903,2024-09-05T09:16:11.108Z
36,15,22,8,1:28.863,88863,2024-09-05T09:16:11.108Z
36,15,23,8,1:28.743,88743,2024-09-05T09:16:11.108Z
36,15,24,7,1:28.918,88918,2024-09-05T09:16:11.108Z
36,15,25,10,1:48.971,108971,2024-09-05T09:16:11.108Z
36,15,26,13,1:35.243,95243,2024-09-05T09:16:11.108Z
36,15,27,12,1:29.704,89704,2024-09-05T09:16:11.108Z
36,15,28,11,1:30.318,90318,2024-09-05T09:16:11.108Z
36,15,29,11,1:29.307,89307,2024-09-05T09:16:11.108Z
36,15,30,11,1:30.052,90052,2024-09-05T09:16:11.108Z
36,15,31,11,1:29.595,89595,2024-09-05T09:16:11.108Z
36,15,32,11,1:29.439,89439,2024-09-05T09:16:11.108Z
36,15,33,11,1:29.219,89219,2024-09-05T09:16:11.108Z
36,15,34,11,1:29.045,89045,2024-09-05T09:16:11.108Z
36,15,35,11,1:29.252,89252,2024-09-05T09:16:11.108Z
36,15,36,11,1:30.014,90014,2024-09-05T09:16:11.108Z
36,15,37,10,1:28.716,88716,2024-09-05T09:16:11.108Z
36,15,38,10,1:28.276,88276,2024-09-05T09:16:11.108Z
36,15,39,10,1:28.319,88319,2024-09-05T09:16:11.108Z
36,15,40,10,1:30.330,90330,2024-09-05T09:16:11.108Z
36,15,41,9,1:29.003,89003,2024-09-05T09:16:11.108Z
36,15,42,9,1:29.373,89373,2024-09-05T09:16:11.108Z
36,15,43,9,1:30.056,90056,2024-09-05T09:16:11.108Z
36,15,44,9,1:28.412,88412,2024-09-05T09:16:11.108Z
36,15,45,8,1:28.034,88034,2024-09-05T09:16:11.108Z
36,15,46,11,1:47.574,107574,2024-09-05T09:16:11.108Z
36,15,47,10,1:35.675,95675,2024-09-05T09:16:11.108Z
36,15,48,10,1:29.380,89380,2024-09-05T09:16:11.108Z
36,15,49,9,1:29.797,89797,2024-09-05T09:16:11.108Z
36,15,50,9,1:29.984,89984,2024-09-05T09:16:11.108Z
36,15,51,9,1:30.108,90108,2024-09-05T09:16:11.108Z
36,15,52,9,1:29.650,89650,2024-09-05T09:16:11.108Z
36,15,53,9,1:30.090,90090,2024-09-05T09:16:11.108Z
36,15,54,9,1:30.246,90246,2024-09-05T09:16:11.108Z
36,15,55,9,1:30.739,90739,2024-09-05T09:16:11.108Z
36,15,56,9,1:30.153,90153,2024-09-05T09:16:11.108Z
36,15,57,9,1:29.428,89428,2024-09-05T09:16:11.108Z
36,14,1,16,1:47.538,107538,2024-09-05T09:16:11.108Z
36,14,2,15,1:31.894,91894,2024-09-05T09:16:11.108Z
36,14,3,15,1:31.457,91457,2024-09-05T09:16:11.108Z
36,14,4,15,1:31.608,91608,2024-09-05T09:16:11.108Z
36,14,5,15,1:31.344,91344,2024-09-05T09:16:11.108Z
36,14,6,16,1:31.638,91638,2024-09-05T09:16:11.108Z
36,14,7,16,1:30.302,90302,2024-09-05T09:16:11.108Z
36,14,8,16,1:30.656,90656,2024-09-05T09:16:11.108Z
36,14,9,16,1:30.972,90972,2024-09-05T09:16:11.108Z
36,14,10,16,1:30.415,90415,2024-09-05T09:16:11.108Z
36,14,11,16,1:29.811,89811,2024-09-05T09:16:11.108Z
36,14,12,16,1:30.525,90525,2024-09-05T09:16:11.108Z
36,14,13,16,1:30.337,90337,2024-09-05T09:16:11.108Z
36,14,14,16,1:30.106,90106,2024-09-05T09:16:11.108Z
36,14,15,16,1:30.474,90474,2024-09-05T09:16:11.108Z
36,14,16,16,1:29.954,89954,2024-09-05T09:16:11.108Z
36,14,17,16,1:30.031,90031,2024-09-05T09:16:11.108Z
36,14,18,16,1:29.494,89494,2024-09-05T09:16:11.108Z
36,14,19,15,1:29.468,89468,2024-09-05T09:16:11.108Z
36,14,20,15,1:29.185,89185,2024-09-05T09:16:11.108Z
36,14,21,15,1:29.331,89331,2024-09-05T09:16:11.108Z
36,14,22,15,1:29.060,89060,2024-09-05T09:16:11.108Z
36,14,23,14,1:29.876,89876,2024-09-05T09:16:11.108Z
36,14,24,14,1:28.622,88622,2024-09-05T09:16:11.108Z
36,14,25,13,1:28.560,88560,2024-09-05T09:16:11.108Z
36,14,26,12,1:29.371,89371,2024-09-05T09:16:11.108Z
36,14,27,11,1:29.645,89645,2024-09-05T09:16:11.108Z
36,14,28,16,1:51.993,111993,2024-09-05T09:16:11.108Z
36,14,29,17,1:35.670,95670,2024-09-05T09:16:11.108Z
36,14,30,16,1:29.216,89216,2024-09-05T09:16:11.108Z
36,14,31,16,1:29.194,89194,2024-09-05T09:16:11.108Z
36,14,32,16,1:30.113,90113,2024-09-05T09:16:11.108Z
36,14,33,15,1:31.731,91731,2024-09-05T09:16:11.108Z
36,14,34,15,1:28.784,88784,2024-09-05T09:16:11.108Z
36,14,35,15,1:28.462,88462,2024-09-05T09:16:11.108Z
36,14,36,15,1:28.437,88437,2024-09-05T09:16:11.108Z
36,14,37,14,1:28.239,88239,2024-09-05T09:16:11.108Z
36,14,38,14,1:27.858,87858,2024-09-05T09:16:11.108Z
36,14,39,13,1:27.955,87955,2024-09-05T09:16:11.108Z
36,14,40,13,1:28.051,88051,2024-09-05T09:16:11.108Z
36,14,41,13,1:27.976,87976,2024-09-05T09:16:11.108Z
36,14,42,11,1:27.762,87762,2024-09-05T09:16:11.108Z
36,14,43,11,1:27.740,87740,2024-09-05T09:16:11.108Z
36,14,44,11,1:27.706,87706,2024-09-05T09:16:11.108Z
36,14,45,11,1:27.834,87834,2024-09-05T09:16:11.108Z
36,14,46,10,1:28.150,88150,2024-09-05T09:16:11.108Z
36,14,47,12,1:45.878,105878,2024-09-05T09:16:11.108Z
36,14,48,14,1:33.872,93872,2024-09-05T09:16:11.108Z
36,17,1,7,1:41.188,101188,2024-09-05T09:16:11.108Z
36,17,2,7,1:30.632,90632,2024-09-05T09:16:11.108Z
36,17,3,7,1:30.259,90259,2024-09-05T09:16:11.108Z
36,17,4,7,1:30.279,90279,2024-09-05T09:16:11.108Z
36,17,5,7,1:29.878,89878,2024-09-05T09:16:11.108Z
36,17,6,7,1:29.785,89785,2024-09-05T09:16:11.108Z
36,17,7,7,1:29.471,89471,2024-09-05T09:16:11.108Z
36,17,8,7,1:29.543,89543,2024-09-05T09:16:11.108Z
36,17,9,7,1:29.043,89043,2024-09-05T09:16:11.108Z
36,17,10,7,1:29.739,89739,2024-09-05T09:16:11.108Z
36,17,11,7,1:28.721,88721,2024-09-05T09:16:11.108Z
36,17,12,7,1:29.271,89271,2024-09-05T09:16:11.108Z
36,17,13,7,1:29.023,89023,2024-09-05T09:16:11.108Z
36,17,14,7,1:28.782,88782,2024-09-05T09:16:11.108Z
36,17,15,6,1:28.675,88675,2024-09-05T09:16:11.108Z
36,17,16,6,1:28.312,88312,2024-09-05T09:16:11.108Z
36,17,17,6,1:28.583,88583,2024-09-05T09:16:11.108Z
36,17,18,6,1:28.091,88091,2024-09-05T09:16:11.108Z
36,17,19,6,1:27.975,87975,2024-09-05T09:16:11.108Z
36,17,20,5,1:27.746,87746,2024-09-05T09:16:11.108Z
36,17,21,5,1:27.501,87501,2024-09-05T09:16:11.108Z
36,17,22,13,1:57.967,117967,2024-09-05T09:16:11.108Z
36,17,23,16,1:38.354,98354,2024-09-05T09:16:11.108Z
36,17,24,16,1:30.231,90231,2024-09-05T09:16:11.108Z
36,17,25,16,1:29.876,89876,2024-09-05T09:16:11.108Z
36,17,26,16,1:30.196,90196,2024-09-05T09:16:11.108Z
36,17,27,15,1:29.538,89538,2024-09-05T09:16:11.108Z
36,17,28,14,1:30.118,90118,2024-09-05T09:16:11.108Z
36,17,29,14,1:30.338,90338,2024-09-05T09:16:11.108Z
36,17,30,14,1:29.972,89972,2024-09-05T09:16:11.108Z
36,17,31,14,1:29.868,89868,2024-09-05T09:16:11.108Z
36,17,32,13,1:29.885,89885,2024-09-05T09:16:11.108Z
36,17,33,13,1:30.683,90683,2024-09-05T09:16:11.108Z
36,17,34,13,1:29.112,89112,2024-09-05T09:16:11.108Z
36,17,35,13,1:29.121,89121,2024-09-05T09:16:11.108Z
36,17,36,13,1:29.141,89141,2024-09-05T09:16:11.108Z
36,17,37,12,1:28.662,88662,2024-09-05T09:16:11.108Z
36,17,38,12,1:28.509,88509,2024-09-05T09:16:11.108Z
36,17,39,12,1:28.298,88298,2024-09-05T09:16:11.108Z
36,17,40,12,1:31.006,91006,2024-09-05T09:16:11.108Z
36,17,41,12,1:28.931,88931,2024-09-05T09:16:11.108Z
36,17,42,15,2:02.011,122011,2024-09-05T09:16:11.108Z
36,17,43,16,1:35.636,95636,2024-09-05T09:16:11.108Z
36,17,44,17,1:30.989,90989,2024-09-05T09:16:11.108Z
36,17,45,15,1:31.187,91187,2024-09-05T09:16:11.108Z
36,17,46,15,1:30.245,90245,2024-09-05T09:16:11.108Z
36,17,47,15,1:31.888,91888,2024-09-05T09:16:11.108Z
36,17,48,15,1:31.936,91936,2024-09-05T09:16:11.108Z
36,17,49,13,1:33.981,93981,2024-09-05T09:16:11.108Z
36,17,50,13,1:30.685,90685,2024-09-05T09:16:11.108Z
36,17,51,13,1:30.126,90126,2024-09-05T09:16:11.108Z
36,17,52,13,1:29.390,89390,2024-09-05T09:16:11.108Z
36,17,53,13,1:29.091,89091,2024-09-05T09:16:11.108Z
36,17,54,13,1:29.319,89319,2024-09-05T09:16:11.108Z
36,17,55,13,1:28.807,88807,2024-09-05T09:16:11.108Z
36,17,56,13,1:31.825,91825,2024-09-05T09:16:11.108Z
36,17,57,13,1:29.990,89990,2024-09-05T09:16:11.108Z
36,3,1,12,1:44.728,104728,2024-09-05T09:16:11.108Z
36,3,2,12,1:31.985,91985,2024-09-05T09:16:11.108Z
36,3,3,12,1:30.997,90997,2024-09-05T09:16:11.108Z
36,3,4,12,1:30.520,90520,2024-09-05T09:16:11.108Z
36,3,5,12,1:30.395,90395,2024-09-05T09:16:11.108Z
36,3,6,12,1:30.486,90486,2024-09-05T09:16:11.108Z
36,3,7,12,1:30.111,90111,2024-09-05T09:16:11.108Z
36,3,8,12,1:29.860,89860,2024-09-05T09:16:11.108Z
36,3,9,12,1:29.707,89707,2024-09-05T09:16:11.108Z
36,3,10,12,1:29.814,89814,2024-09-05T09:16:11.108Z
36,3,11,12,1:29.326,89326,2024-09-05T09:16:11.108Z
36,3,12,12,1:29.730,89730,2024-09-05T09:16:11.108Z
36,3,13,12,1:29.415,89415,2024-09-05T09:16:11.108Z
36,3,14,12,1:29.190,89190,2024-09-05T09:16:11.108Z
36,3,15,12,1:29.102,89102,2024-09-05T09:16:11.108Z
36,3,16,12,1:28.881,88881,2024-09-05T09:16:11.108Z
36,3,17,12,1:28.759,88759,2024-09-05T09:16:11.108Z
36,3,18,12,1:28.822,88822,2024-09-05T09:16:11.108Z
36,3,19,12,1:29.018,89018,2024-09-05T09:16:11.108Z
36,3,20,12,1:28.185,88185,2024-09-05T09:16:11.108Z
36,3,21,12,1:28.196,88196,2024-09-05T09:16:11.108Z
36,3,22,11,1:28.619,88619,2024-09-05T09:16:11.108Z
36,3,23,11,1:28.514,88514,2024-09-05T09:16:11.108Z
36,3,24,9,1:28.740,88740,2024-09-05T09:16:11.108Z
36,3,25,8,1:28.605,88605,2024-09-05T09:16:11.108Z
36,3,26,8,1:27.820,87820,2024-09-05T09:16:11.108Z
36,3,27,8,1:47.132,107132,2024-09-05T09:16:11.108Z
36,3,28,9,1:33.497,93497,2024-09-05T09:16:11.108Z
36,3,29,9,1:28.477,88477,2024-09-05T09:16:11.108Z
36,3,30,8,1:29.569,89569,2024-09-05T09:16:11.108Z
36,3,31,8,1:29.273,89273,2024-09-05T09:16:11.108Z
36,3,32,8,1:28.903,88903,2024-09-05T09:16:11.108Z
36,3,33,8,1:28.935,88935,2024-09-05T09:16:11.108Z
36,3,34,8,1:28.673,88673,2024-09-05T09:16:11.108Z
36,3,35,8,1:28.798,88798,2024-09-05T09:16:11.108Z
36,3,36,7,1:28.479,88479,2024-09-05T09:16:11.108Z
36,3,37,6,1:26.890,86890,2024-09-05T09:16:11.108Z
36,3,38,6,1:27.071,87071,2024-09-05T09:16:11.108Z
36,3,39,6,1:26.821,86821,2024-09-05T09:16:11.108Z
36,3,40,6,1:26.721,86721,2024-09-05T09:16:11.108Z
36,3,41,11,1:46.787,106787,2024-09-05T09:16:11.108Z
36,3,42,10,1:32.988,92988,2024-09-05T09:16:11.108Z
36,3,43,10,1:29.631,89631,2024-09-05T09:16:11.108Z
36,3,44,10,1:28.690,88690,2024-09-05T09:16:11.108Z
36,3,45,9,1:28.890,88890,2024-09-05T09:16:11.108Z
36,3,46,7,1:29.147,89147,2024-09-05T09:16:11.108Z
36,3,47,7,1:29.572,89572,2024-09-05T09:16:11.108Z
36,3,48,7,1:28.627,88627,2024-09-05T09:16:11.108Z
36,3,49,7,1:28.655,88655,2024-09-05T09:16:11.108Z
36,3,50,7,1:29.002,89002,2024-09-05T09:16:11.108Z
36,3,51,7,1:28.639,88639,2024-09-05T09:16:11.108Z
36,3,52,7,1:28.602,88602,2024-09-05T09:16:11.108Z
36,3,53,7,1:28.300,88300,2024-09-05T09:16:11.108Z
36,3,54,7,1:28.216,88216,2024-09-05T09:16:11.108Z
36,3,55,7,1:28.264,88264,2024-09-05T09:16:11.108Z
36,3,56,7,1:29.768,89768,2024-09-05T09:16:11.108Z
36,3,57,7,1:29.695,89695,2024-09-05T09:16:11.108Z
36,25,1,15,1:46.955,106955,2024-09-05T09:16:11.108Z
36,25,2,16,1:34.212,94212,2024-09-05T09:16:11.108Z
36,25,3,17,1:32.647,92647,2024-09-05T09:16:11.108Z
36,25,4,17,1:31.191,91191,2024-09-05T09:16:11.108Z
36,25,5,17,1:30.866,90866,2024-09-05T09:16:11.108Z
36,25,6,17,1:31.084,91084,2024-09-05T09:16:11.108Z
36,25,7,17,1:30.510,90510,2024-09-05T09:16:11.108Z
36,25,8,17,1:30.597,90597,2024-09-05T09:16:11.108Z
36,25,9,17,1:30.338,90338,2024-09-05T09:16:11.108Z
