result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,ingestion_date
232,29,5,1,23,5,4,4,4,5,57,+39.703,5772042,19,3,1:39.112,196.831,2024-09-05T09:22:44.733Z
233,29,15,7,11,7,5,5,5,4,57,+50.684,5783023,37,12,1:39.657,195.755,2024-09-05T09:22:44.733Z
234,29,20,5,15,6,6,6,6,3,57,+52.625,5784964,36,6,1:39.485,196.093,2024-09-05T09:22:44.733Z
235,29,10,7,12,13,7,7,7,2,57,+1:07.990,5800329,54,8,1:39.535,195.995,2024-09-05T09:22:44.733Z
236,29,3,3,7,9,8,8,8,1,57,+1:11.457,5803796,35,10,1:39.577,195.912,2024-09-05T09:22:44.733Z
237,29,2,2,3,8,9,9,9,0,57,+1:22.177,5814516,57,7,1:39.526,196.013,2024-09-05T09:22:44.733Z
238,29,7,5,14,10,10,10,10,0,57,+1:29.794,5822133,35,11,1:39.639,195.79,2024-09-05T09:22:44.733Z
239,29,12,4,6,15,11,11,11,0,57,+1:32.717,5825056,29,9,1:39.544,195.977,2024-09-05T09:22:44.733Z
240,29,17,9,10,14,12,12,12,0,56,\N,null,27,14,1:40.264,194.57,2024-09-05T09:22:44.733Z
241,29,18,11,16,16,13,13,13,0,56,\N,null,21,18,1:40.763,193.606,2024-09-05T09:22:44.733Z
242,29,21,10,21,18,14,14,14,0,56,\N,null,54,15,1:40.353,194.397,2024-09-05T09:22:44.733Z
243,29,6,3,8,11,15,15,15,0,56,\N,null,56,13,1:39.803,195.469,2024-09-05T09:22:44.733Z
244,29,22,11,17,19,16,16,16,0,56,\N,null,56,16,1:40.593,193.933,2024-09-05T09:22:44.733Z
245,29,14,9,9,17,17,17,17,0,56,\N,null,13,19,1:40.978,193.194,2024-09-05T09:22:44.733Z
246,29,8,6,1,4,null,R,18,0,45,\N,null,34,5,1:39.424,196.214,2024-09-05T09:22:44.733Z
247,29,16,10,20,20,null,R,19,0,41,\N,null,28,17,1:40.661,193.802,2024-09-05T09:22:44.733Z
248,29,4,4,5,12,null,R,20,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
249,30,13,6,2,2,1,1,1,10,44,1:22:59.394,4979394,26,3,1:48.222,232.987,2024-09-05T09:22:44.733Z
250,30,2,2,3,5,2,2,2,8,44,+9.383,4988777,36,7,1:49.067,231.182,2024-09-05T09:22:44.733Z
251,30,1,1,22,1,3,3,3,6,44,+10.539,4989933,20,2,1:48.135,233.175,2024-09-05T09:22:44.733Z
252,30,4,4,5,6,4,4,4,5,44,+14.478,4993872,25,9,1:49.238,230.82,2024-09-05T09:22:44.733Z
253,30,20,5,15,10,5,5,5,4,44,+14.576,4993970,16,8,1:49.086,231.142,2024-09-05T09:22:44.733Z
254,30,9,2,4,8,6,6,6,3,44,+15.037,4994431,36,5,1:48.965,231.399,2024-09-05T09:22:44.733Z
255,30,7,5,14,9,7,7,7,2,44,+16.735,4996129,31,6,1:49.002,231.32,2024-09-05T09:22:44.733Z
256,30,17,9,10,7,8,8,8,1,44,+42.776,5022170,34,10,1:49.515,230.236,2024-09-05T09:22:44.733Z
257,30,10,7,12,13,9,9,9,0,44,+1:07.045,5046439,37,12,1:50.255,228.691,2024-09-05T09:22:44.733Z
258,30,5,1,23,3,10,10,10,0,43,\N,null,35,4,1:48.223,232.985,2024-09-05T09:22:44.733Z
259,30,14,9,9,14,11,11,11,0,43,\N,null,19,11,1:50.177,228.853,2024-09-05T09:22:44.733Z
260,30,3,3,7,15,12,12,12,0,43,\N,null,32,15,1:50.656,227.862,2024-09-05T09:22:44.733Z
261,30,16,10,20,18,13,13,13,0,43,\N,null,27,13,1:50.487,228.211,2024-09-05T09:22:44.733Z
262,30,6,3,8,19,14,14,14,0,43,\N,null,35,17,1:50.970,227.218,2024-09-05T09:22:44.733Z
263,30,18,11,16,17,15,15,15,0,43,\N,null,19,16,1:50.671,227.832,2024-09-05T09:22:44.733Z
264,30,15,7,11,11,16,16,16,0,43,\N,null,32,14,1:50.543,228.095,2024-09-05T09:22:44.733Z
265,30,21,10,21,20,17,17,17,0,43,\N,null,17,19,1:51.701,225.731,2024-09-05T09:22:44.733Z
266,30,8,6,1,4,18,18,18,0,42,\N,null,24,1,1:47.930,233.618,2024-09-05T09:22:44.733Z
267,30,22,11,17,16,null,R,19,0,19,\N,null,10,20,1:52.072,224.983,2024-09-05T09:22:44.733Z
268,30,12,4,6,12,null,R,20,0,13,\N,null,12,18,1:51.118,226.915,2024-09-05T09:22:44.733Z
269,31,20,5,15,1,1,1,1,10,53,1:26:47.494,5207494,53,14,1:30.510,230.414,2024-09-05T09:22:44.733Z
270,31,5,1,23,2,2,2,2,8,53,+12.512,5220006,53,13,1:30.300,230.95,2024-09-05T09:22:44.733Z
271,31,9,2,4,11,3,3,3,6,53,+20.471,5227965,52,12,1:30.298,230.955,2024-09-05T09:22:44.733Z
272,31,4,4,5,8,4,4,4,5,53,+23.903,5231397,51,9,1:29.961,231.82,2024-09-05T09:22:44.733Z
273,31,2,2,3,10,5,5,5,4,53,+27.748,5235242,53,6,1:29.807,232.217,2024-09-05T09:22:44.733Z
274,31,13,6,2,6,6,6,6,3,53,+28.816,5236310,52,4,1:29.696,232.505,2024-09-05T09:22:44.733Z
275,31,1,1,22,15,7,7,7,2,53,+29.912,5237406,52,5,1:29.721,232.44,2024-09-05T09:22:44.733Z
276,31,17,9,10,3,8,8,8,1,53,+32.048,5239542,52,3,1:29.681,232.544,2024-09-05T09:22:44.733Z
277,31,8,6,1,14,9,9,9,0,53,+39.468,5246962,53,1,1:28.047,236.859,2024-09-05T09:22:44.733Z
278,31,12,4,6,17,10,10,10,0,53,+54.445,5261939,53,16,1:30.918,229.38,2024-09-05T09:22:44.733Z
279,31,10,7,12,9,11,11,11,0,53,+58.888,5266382,53,8,1:29.948,231.853,2024-09-05T09:22:44.733Z
280,31,6,3,8,18,12,12,12,0,53,+1:02.015,5269509,53,11,1:30.215,231.167,2024-09-05T09:22:44.733Z
281,31,15,7,11,7,13,13,13,0,53,+1:05.954,5273448,52,15,1:30.853,229.544,2024-09-05T09:22:44.733Z
282,31,3,3,7,5,14,14,14,0,53,+1:08.635,5276129,53,10,1:30.019,231.671,2024-09-05T09:22:44.733Z
283,31,18,11,16,19,15,15,15,0,53,+1:13.370,5280864,52,7,1:29.827,232.166,2024-09-05T09:22:44.733Z
284,31,14,9,9,13,16,16,16,0,52,\N,null,49,17,1:32.459,225.557,2024-09-05T09:22:44.733Z
285,31,22,11,17,16,17,17,17,0,52,\N,null,42,19,1:33.918,222.053,2024-09-05T09:22:44.733Z
286,31,7,5,14,4,18,18,18,0,52,\N,null,52,2,1:29.258,233.646,2024-09-05T09:22:44.733Z
287,31,16,10,20,20,19,19,19,0,51,\N,null,51,18,1:33.458,223.146,2024-09-05T09:22:44.733Z
288,31,21,10,21,12,null,R,20,0,11,\N,null,6,20,1:37.304,214.326,2024-09-05T09:22:44.733Z
289,32,4,4,5,15,1,1,1,10,61,1:57:16.304,7036304,55,3,1:45.768,172.464,2024-09-05T09:22:44.733Z
290,32,3,3,7,8,2,2,2,8,61,+2.957,7039261,39,5,1:46.454,171.352,2024-09-05T09:22:44.733Z
291,32,1,1,22,2,3,3,3,6,61,+5.917,7042221,14,4,1:46.072,171.969,2024-09-05T09:22:44.733Z
292,32,10,7,12,7,4,4,4,5,61,+8.155,7044459,50,8,1:47.044,170.408,2024-09-05T09:22:44.733Z
293,32,20,5,15,6,5,5,5,4,61,+10.268,7046572,13,9,1:47.271,170.047,2024-09-05T09:22:44.733Z
294,32,2,2,3,9,6,6,6,3,61,+11.101,7047405,14,11,1:47.306,169.992,2024-09-05T09:22:44.733Z
295,32,14,9,9,14,7,7,7,2,61,+16.387,7052691,41,13,1:47.562,169.587,2024-09-05T09:22:44.733Z
296,32,6,3,8,10,8,8,8,1,61,+18.489,7054793,13,10,1:47.287,170.022,2024-09-05T09:22:44.733Z
297,32,18,11,16,12,9,9,9,0,61,+19.885,7056189,61,15,1:48.128,168.7,2024-09-05T09:22:44.733Z
298,32,5,1,23,5,10,10,10,0,61,+26.902,7063206,14,12,1:47.337,169.943,2024-09-05T09:22:44.733Z
299,32,9,2,4,4,11,11,11,0,61,+27.975,7064279,14,6,1:46.899,170.639,2024-09-05T09:22:44.733Z
300,32,7,5,14,17,12,12,12,0,61,+29.432,7065736,29,14,1:47.820,169.181,2024-09-05T09:22:44.733Z
301,32,13,6,2,1,13,13,13,0,61,+35.170,7071474,13,2,1:45.757,172.482,2024-09-05T09:22:44.733Z
302,32,21,10,21,20,14,14,14,0,61,+43.571,7079875,28,16,1:49.101,167.195,2024-09-05T09:22:44.733Z
303,32,8,6,1,3,15,15,15,0,57,\N,null,14,1,1:45.599,172.74,2024-09-05T09:22:44.733Z
304,32,15,7,11,11,null,R,16,0,50,\N,null,32,7,1:46.972,170.523,2024-09-05T09:22:44.733Z
305,32,16,10,20,19,null,R,17,0,49,\N,null,38,18,1:49.270,166.936,2024-09-05T09:22:44.733Z
306,32,17,9,10,13,null,R,18,0,29,\N,null,13,17,1:49.183,167.069,2024-09-05T09:22:44.733Z
307,32,22,11,17,18,null,R,19,0,14,\N,null,13,19,1:50.320,165.348,2024-09-05T09:22:44.733Z
308,32,12,4,6,16,null,R,20,0,13,\N,null,13,20,1:50.449,165.154,2024-09-05T09:22:44.733Z
309,33,4,4,5,4,1,1,1,10,67,1:30:21.892,5421892,41,3,1:19.101,207.668,2024-09-05T09:22:44.733Z
310,33,9,2,4,6,2,2,2,8,67,+5.283,5427175,16,7,1:19.292,207.168,2024-09-05T09:22:44.733Z
311,33,8,6,1,2,3,3,3,6,67,+6.400,5428292,66,2,1:18.995,207.947,2024-09-05T09:22:44.733Z
312,33,12,4,6,12,4,4,4,5,67,+20.570,5442462,54,4,1:19.199,207.411,2024-09-05T09:22:44.733Z
313,33,15,7,11,7,5,5,5,4,67,+23.767,5445659,18,9,1:19.524,206.564,2024-09-05T09:22:44.733Z
314,33,20,5,15,9,6,6,6,3,67,+39.207,5461099,21,12,1:19.617,206.322,2024-09-05T09:22:44.733Z
315,33,13,6,2,5,7,7,7,2,67,+46.158,5468050,55,1,1:18.426,209.456,2024-09-05T09:22:44.733Z
316,33,17,9,10,13,8,8,8,1,67,+50.811,5472703,30,13,1:19.820,205.798,2024-09-05T09:22:44.733Z
317,33,2,2,3,16,9,9,9,0,67,+54.120,5476012,67,8,1:19.461,206.727,2024-09-05T09:22:44.733Z
318,33,7,5,14,10,10,10,10,0,67,+59.085,5480977,49,6,1:19.262,207.246,2024-09-05T09:22:44.733Z
319,33,3,3,7,15,11,11,11,0,67,+1:02.096,5483988,66,10,1:19.531,206.545,2024-09-05T09:22:44.733Z
320,33,1,1,22,1,12,12,12,0,67,+1:18.900,5500792,65,11,1:19.560,206.47,2024-09-05T09:22:44.733Z
321,33,22,11,17,17,13,13,13,0,66,\N,null,66,16,1:20.575,203.869,2024-09-05T09:22:44.733Z
322,33,18,11,16,18,14,14,14,0,66,\N,null,66,17,1:20.849,203.178,2024-09-05T09:22:44.733Z
323,33,6,3,8,14,15,15,15,0,66,\N,null,32,15,1:20.364,204.404,2024-09-05T09:22:44.733Z
324,33,21,10,21,20,null,R,16,0,21,\N,null,20,19,1:21.577,201.365,2024-09-05T09:22:44.733Z
325,33,5,1,23,3,null,R,17,0,16,\N,null,12,5,1:19.258,207.257,2024-09-05T09:22:44.733Z
326,33,16,10,20,19,null,R,18,0,8,\N,null,6,18,1:21.189,202.327,2024-09-05T09:22:44.733Z
327,33,10,7,12,8,null,R,19,0,6,\N,null,4,14,1:20.254,204.685,2024-09-05T09:22:44.733Z
328,33,14,9,9,11,null,R,20,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
329,34,1,1,22,1,1,1,1,10,56,1:31:57.403,5517403,13,1,1:36.325,203.722,2024-09-05T09:22:44.733Z
330,34,13,6,2,3,2,2,2,8,56,+14.925,5532328,36,4,1:36.591,203.161,2024-09-05T09:22:44.733Z
331,34,8,6,1,2,3,3,3,6,56,+16.445,5533848,14,2,1:36.483,203.389,2024-09-05T09:22:44.733Z
332,34,4,4,5,4,4,4,4,5,56,+18.370,5535773,56,5,1:36.659,203.018,2024-09-05T09:22:44.733Z
333,34,2,2,3,9,5,5,5,4,56,+28.923,5546326,56,3,1:36.498,203.357,2024-09-05T09:22:44.733Z
334,34,9,2,4,11,6,6,6,3,56,+33.219,5550622,56,7,1:36.854,202.61,2024-09-05T09:22:44.733Z
335,34,10,7,12,12,7,7,7,2,56,+41.722,5559125,56,6,1:36.727,202.876,2024-09-05T09:22:44.733Z
336,34,12,4,6,10,8,8,8,1,56,+56.645,5574048,56,8,1:36.996,202.313,2024-09-05T09:22:44.733Z
337,34,20,5,15,6,9,9,9,0,56,+1:04.339,5581742,55,9,1:37.212,201.863,2024-09-05T09:22:44.733Z
338,34,14,9,9,15,10,10,10,0,56,+1:14.842,5592245,27,14,1:37.753,200.746,2024-09-05T09:22:44.733Z
339,34,22,11,17,13,11,11,11,0,56,+1:25.061,5602464,56,16,1:37.845,200.558,2024-09-05T09:22:44.733Z
340,34,6,3,8,17,12,12,12,0,56,+1:30.847,5608250,54,17,1:38.019,200.202,2024-09-05T09:22:44.733Z
341,34,7,5,14,8,13,13,13,0,56,+1:31.457,5608860,36,12,1:37.452,201.366,2024-09-05T09:22:44.733Z
342,34,17,9,10,16,14,14,14,0,56,+1:32.422,5609825,10,13,1:37.680,200.896,2024-09-05T09:22:44.733Z
343,34,3,3,7,14,15,15,15,0,55,\N,null,38,10,1:37.246,201.793,2024-09-05T09:22:44.733Z
344,34,18,11,16,18,16,16,16,0,55,\N,null,54,15,1:37.773,200.705,2024-09-05T09:22:44.733Z
345,34,21,10,21,20,17,17,17,0,55,\N,null,54,18,1:38.372,199.483,2024-09-05T09:22:44.733Z
346,34,5,1,23,5,null,R,18,0,49,\N,null,32,11,1:37.302,201.677,2024-09-05T09:22:44.733Z
347,34,16,10,20,19,null,R,19,0,13,\N,null,13,19,1:39.683,196.86,2024-09-05T09:22:44.733Z
348,34,15,7,11,7,null,R,20,0,2,\N,null,2,20,2:39.612,122.945,2024-09-05T09:22:44.733Z
349,35,13,6,2,1,1,1,1,10,71,1:34:11.435,5651435,36,1,1:13.736,210.377,2024-09-05T09:22:44.733Z
350,35,4,4,5,6,2,2,2,8,71,+13.298,5664733,39,8,1:14.229,208.98,2024-09-05T09:22:44.733Z
351,35,8,6,1,3,3,3,3,6,71,+16.235,5667670,59,3,1:14.117,209.296,2024-09-05T09:22:44.733Z
352,35,20,5,15,7,4,4,4,5,71,+38.011,5689446,25,7,1:14.214,209.022,2024-09-05T09:22:44.733Z
353,35,1,1,22,4,5,5,5,4,71,+38.907,5690342,31,4,1:14.159,209.177,2024-09-05T09:22:44.733Z
354,35,10,7,12,10,6,6,6,3,71,+44.368,5695803,32,2,1:14.057,209.465,2024-09-05T09:22:44.733Z
355,35,5,1,23,5,7,7,7,2,71,+55.074,5706509,36,6,1:14.207,209.042,2024-09-05T09:22:44.733Z
356,35,15,7,11,2,8,8,8,1,71,+1:08.433,5719868,40,5,1:14.167,209.155,2024-09-05T09:22:44.733Z
357,35,17,9,10,12,9,9,9,0,71,+1:19.666,5731101,40,14,1:15.033,206.741,2024-09-05T09:22:44.733Z
358,35,2,2,3,8,10,10,10,0,70,\N,null,41,10,1:14.652,207.796,2024-09-05T09:22:44.733Z
359,35,9,2,4,13,11,11,11,0,70,\N,null,61,9,1:14.375,208.57,2024-09-05T09:22:44.733Z
360,35,3,3,7,18,12,12,12,0,70,\N,null,35,12,1:14.934,207.014,2024-09-05T09:22:44.733Z
361,35,18,11,16,17,13,13,13,0,70,\N,null,59,11,1:14.759,207.498,2024-09-05T09:22:44.733Z
362,35,7,5,14,9,14,14,14,0,70,\N,null,57,13,1:14.951,206.967,2024-09-05T09:22:44.733Z
363,35,22,11,17,15,15,15,15,0,70,\N,null,35,16,1:15.414,205.696,2024-09-05T09:22:44.733Z
364,35,16,10,20,20,16,16,16,0,69,\N,null,60,17,1:15.773,204.721,2024-09-05T09:22:44.733Z
365,35,6,3,8,16,17,17,17,0,69,\N,null,50,18,1:15.865,204.473,2024-09-05T09:22:44.733Z
366,35,21,10,21,19,18,18,18,0,69,\N,null,36,15,1:15.212,206.249,2024-09-05T09:22:44.733Z
367,35,12,4,6,11,null,R,19,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
368,35,14,9,9,14,null,R,20,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
369,36,8,6,6,1,1,1,1,10,58,1:25:28.770,5128770,41,1,1:25.235,223.978,2024-09-05T09:22:44.733Z
370,36,4,1,1,2,2,2,2,8,58,+7.242,5136012,20,2,1:26.314,221.178,2024-09-05T09:22:44.733Z
371,36,1,1,2,4,3,3,3,6,58,+18.595,5147365,20,3,1:26.351,221.083,2024-09-05T09:22:44.733Z
372,36,2,2,9,3,4,4,4,5,58,+38.763,5167533,37,6,1:26.722,220.137,2024-09-05T09:22:44.733Z
373,36,21,4,3,6,5,5,5,4,58,+1:06.469,5195239,18,7,1:26.892,219.707,2024-09-05T09:22:44.733Z
374,36,13,6,5,22,6,6,6,3,58,+1:06.805,5195575,28,8,1:27.044,219.323,2024-09-05T09:22:44.733Z
375,36,3,3,16,12,7,7,7,2,57,\N,null,40,5,1:26.721,220.14,2024-09-05T09:22:44.733Z
376,36,23,7,11,9,8,8,8,1,57,\N,null,42,12,1:27.796,217.444,2024-09-05T09:22:44.733Z
377,36,15,7,12,8,9,9,9,0,57,\N,null,45,13,1:28.034,216.857,2024-09-05T09:22:44.733Z
378,36,5,4,4,13,10,10,10,0,57,\N,null,44,10,1:27.592,217.951,2024-09-05T09:22:44.733Z
379,36,22,11,8,16,11,11,11,0,57,\N,null,17,14,1:28.098,216.699,2024-09-05T09:22:44.733Z
380,36,11,8,22,10,12,12,12,0,57,\N,null,20,18,1:28.487,215.746,2024-09-05T09:22:44.733Z
381,36,17,9,15,7,13,13,13,0,57,\N,null,21,9,1:27.501,218.178,2024-09-05T09:22:44.733Z
382,36,24,5,18,19,14,14,14,0,57,\N,null,44,15,1:28.282,216.247,2024-09-05T09:22:44.733Z
383,36,18,11,7,14,15,15,15,0,57,\N,null,42,17,1:28.387,215.991,2024-09-05T09:22:44.733Z
384,36,19,8,23,11,16,16,16,0,56,\N,null,41,19,1:28.489,215.742,2024-09-05T09:22:44.733Z
385,36,16,12,20,20,17,17,17,0,56,\N,null,40,20,1:28.687,215.26,2024-09-05T09:22:44.733Z
386,36,25,3,17,15,null,R,18,0,48,\N,null,24,16,1:28.303,216.196,2024-09-05T09:22:44.733Z
387,36,14,9,14,18,null,R,19,0,48,\N,null,44,11,1:27.706,217.668,2024-09-05T09:22:44.733Z
388,36,9,2,10,5,null,R,20,0,36,\N,null,19,4,1:26.642,220.341,2024-09-05T09:22:44.733Z
389,36,26,5,19,17,null,R,21,0,28,\N,null,22,21,1:28.953,214.616,2024-09-05T09:22:44.733Z
390,36,27,12,21,21,null,R,22,0,10,\N,null,9,22,1:30.899,210.022,2024-09-05T09:22:44.733Z
391,37,4,1,1,2,1,1,1,10,56,1:32:14.930,5534930,42,2,1:36.861,206.014,2024-09-05T09:22:44.733Z
392,37,1,1,2,4,2,2,2,8,56,+17.557,5552487,22,1,1:36.701,206.355,2024-09-05T09:22:44.733Z
393,37,8,6,6,3,3,3,3,6,56,+18.339,5553269,40,4,1:37.228,205.237,2024-09-05T09:22:44.733Z
394,37,2,2,9,5,4,4,4,5,56,+33.777,5568707,55,5,1:37.417,204.838,2024-09-05T09:22:44.733Z
395,37,13,6,5,1,5,5,5,4,56,+36.705,5571635,42,3,1:37.199,205.298,2024-09-05T09:22:44.733Z
396,37,21,4,3,12,6,6,6,3,56,+1:05.638,5600568,44,9,1:37.879,203.872,2024-09-05T09:22:44.733Z
397,37,15,7,12,8,7,7,7,2,56,+1:10.132,5605062,40,10,1:38.016,203.587,2024-09-05T09:22:44.733Z
398,37,5,4,4,11,8,8,8,1,56,+1:12.015,5606945,41,7,1:37.810,204.015,2024-09-05T09:22:44.733Z
399,37,25,3,17,19,9,9,9,0,56,+1:29.924,5624854,19,8,1:37.864,203.903,2024-09-05T09:22:44.733Z
400,37,17,9,15,10,10,10,10,0,56,+1:33.556,5628486,55,14,1:38.540,202.504,2024-09-05T09:22:44.733Z
401,37,22,11,8,22,11,11,11,0,55,\N,null,32,15,1:38.566,202.451,2024-09-05T09:22:44.733Z
402,37,18,11,7,15,12,12,12,0,55,\N,null,54,16,1:38.658,202.262,2024-09-05T09:22:44.733Z
403,37,11,8,22,14,13,13,13,0,55,\N,null,37,13,1:38.496,202.595,2024-09-05T09:22:44.733Z
404,37,26,5,19,17,14,14,14,0,55,\N,null,54,18,1:39.098,201.364,2024-09-05T09:22:44.733Z
405,37,23,7,11,9,15,15,15,0,55,\N,null,52,19,1:39.243,201.07,2024-09-05T09:22:44.733Z
406,37,19,8,23,18,16,16,16,0,55,\N,null,32,20,1:39.566,200.417,2024-09-05T09:22:44.733Z
407,37,24,5,18,16,17,17,17,0,55,\N,null,21,12,1:38.447,202.695,2024-09-05T09:22:44.733Z
408,37,9,2,10,7,18,18,18,0,55,\N,null,53,17,1:38.874,201.82,2024-09-05T09:22:44.733Z
409,37,3,3,16,6,null,R,19,0,42,\N,null,18,6,1:37.704,204.237,2024-09-05T09:22:44.733Z
410,37,14,9,14,13,null,R,20,0,36,\N,null,28,11,1:38.098,203.416,2024-09-05T09:22:44.733Z
411,37,27,12,21,20,null,R,21,0,7,\N,null,5,21,1:41.495,196.608,2024-09-05T09:22:44.733Z
412,37,16,12,20,21,null,R,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
413,38,13,6,5,1,1,1,1,10,57,1:33:27.515,5607515,42,1,1:34.067,207.12,2024-09-05T09:22:44.733Z
414,38,1,1,2,2,2,2,2,8,57,+2.360,5609875,18,2,1:34.270,206.674,2024-09-05T09:22:44.733Z
415,38,8,6,6,3,3,3,3,6,57,+10.839,5618354,39,3,1:34.357,206.483,2024-09-05T09:22:44.733Z
416,38,2,2,9,5,4,4,4,5,57,+13.831,5621346,38,5,1:34.470,206.236,2024-09-05T09:22:44.733Z
417,38,4,1,1,4,5,5,5,4,57,+14.426,5621941,46,4,1:34.420,206.346,2024-09-05T09:22:44.733Z
418,38,9,2,10,6,6,6,6,3,57,+45.529,5653044,46,6,1:34.819,205.477,2024-09-05T09:22:44.733Z
419,38,15,7,12,9,7,7,7,2,57,+1:21.371,5688886,40,7,1:35.153,204.756,2024-09-05T09:22:44.733Z
420,38,21,4,3,7,8,8,8,1,57,+1:21.701,5689216,51,8,1:35.200,204.655,2024-09-05T09:22:44.733Z
421,38,5,4,4,12,9,9,9,0,57,+1:29.411,5696926,27,10,1:35.475,204.065,2024-09-05T09:22:44.733Z
422,38,3,3,16,10,10,10,10,0,57,+1:29.916,5697431,51,11,1:35.556,203.893,2024-09-05T09:22:44.733Z
423,38,25,3,17,11,11,11,11,0,56,\N,null,27,16,1:35.992,202.966,2024-09-05T09:22:44.733Z
424,38,23,7,11,14,12,12,12,0,56,\N,null,37,15,1:35.845,203.278,2024-09-05T09:22:44.733Z
425,38,22,11,8,15,13,13,13,0,56,\N,null,50,14,1:35.842,203.284,2024-09-05T09:22:44.733Z
426,38,27,12,21,22,14,14,14,0,55,\N,null,40,20,1:37.184,200.477,2024-09-05T09:22:44.733Z
427,38,16,12,20,20,15,15,15,0,53,\N,null,45,19,1:36.772,201.33,2024-09-05T09:22:44.733Z
428,38,19,8,23,13,16,16,16,0,51,\N,null,27,17,1:36.111,202.715,2024-09-05T09:22:44.733Z
429,38,17,9,15,8,null,R,17,0,41,\N,null,37,12,1:35.705,203.575,2024-09-05T09:22:44.733Z
430,38,14,9,14,21,null,R,18,0,36,\N,null,34,9,1:35.384,204.26,2024-09-05T09:22:44.733Z
431,38,11,8,22,17,null,R,19,0,34,\N,null,23,18,1:36.359,202.193,2024-09-05T09:22:44.733Z
432,38,24,5,18,18,null,R,20,0,26,\N,null,23,13,1:35.723,203.537,2024-09-05T09:22:44.733Z
433,38,18,11,7,16,null,R,21,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
434,38,26,5,19,19,null,R,22,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
435,39,13,6,5,1,1,1,1,10,65,1:31:36.230,5496230,14,1,1:22.680,202.685,2024-09-05T09:22:44.733Z
436,39,1,1,2,4,2,2,2,8,65,+6.790,5503020,20,2,1:22.876,202.205,2024-09-05T09:22:44.733Z
437,39,4,1,1,2,3,3,3,6,65,+17.456,5513686,17,3,1:22.966,201.986,2024-09-05T09:22:44.733Z
438,39,9,2,10,5,4,4,4,5,65,+31.615,5527845,20,5,1:23.129,201.59,2024-09-05T09:22:44.733Z
439,39,14,9,14,9,5,5,5,4,65,+58.331,5554561,18,8,1:23.524,200.636,2024-09-05T09:22:44.733Z
440,39,3,3,16,11,6,6,6,3,65,+59.538,5555768,60,10,1:23.693,200.231,2024-09-05T09:22:44.733Z
441,39,5,4,4,8,7,7,7,2,65,+1:02.128,5558358,32,4,1:22.980,201.952,2024-09-05T09:22:44.733Z
442,39,11,8,22,13,8,8,8,1,64,\N,null,23,12,1:24.110,199.239,2024-09-05T09:22:44.733Z
443,39,21,4,3,10,9,9,9,0,64,\N,null,57,9,1:23.560,200.55,2024-09-05T09:22:44.733Z
444,39,22,11,8,12,10,10,10,0,64,\N,null,16,14,1:24.287,198.82,2024-09-05T09:22:44.733Z
445,39,19,8,23,15,11,11,11,0,64,\N,null,59,15,1:24.291,198.811,2024-09-05T09:22:44.733Z
446,39,18,11,7,14,12,12,12,0,64,\N,null,64,13,1:24.186,199.059,2024-09-05T09:22:44.733Z
447,39,16,12,20,20,13,13,13,0,63,\N,null,57,16,1:25.191,196.71,2024-09-05T09:22:44.733Z
448,39,27,12,21,21,14,14,14,0,63,\N,null,61,18,1:25.260,196.551,2024-09-05T09:22:44.733Z
449,39,2,2,9,7,null,R,15,0,46,\N,null,22,7,1:23.483,200.735,2024-09-05T09:22:44.733Z
450,39,23,7,11,17,null,R,16,0,44,\N,null,37,11,1:24.003,199.492,2024-09-05T09:22:44.733Z
451,39,24,5,18,16,null,R,17,0,19,\N,null,18,17,1:25.207,196.673,2024-09-05T09:22:44.733Z
452,39,26,5,19,22,null,R,18,0,9,\N,null,6,20,1:26.238,194.322,2024-09-05T09:22:44.733Z
453,39,8,6,6,3,null,R,19,0,9,\N,null,7,6,1:23.475,200.754,2024-09-05T09:22:44.733Z
454,39,15,7,12,6,null,R,20,0,8,\N,null,6,19,1:26.094,194.647,2024-09-05T09:22:44.733Z
455,39,17,9,15,19,null,R,21,0,7,\N,null,4,21,1:26.323,194.131,2024-09-05T09:22:44.733Z
456,39,25,3,17,18,null,R,22,0,1,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
457,40,4,1,1,1,1,1,1,10,78,1:40:29.329,6029329,44,1,1:15.284,159.715,2024-09-05T09:22:44.733Z
458,40,1,1,2,2,2,2,2,8,78,+4.095,6033424,28,2,1:15.372,159.528,2024-09-05T09:22:44.733Z
459,40,13,6,5,3,3,3,3,6,78,+1:09.114,6098443,47,4,1:16.183,157.83,2024-09-05T09:22:44.733Z
460,40,21,4,3,4,4,4,4,5,77,\N,null,54,5,1:16.254,157.683,2024-09-05T09:22:44.733Z
461,40,9,2,10,8,5,5,5,4,77,\N,null,39,3,1:16.006,158.198,2024-09-05T09:22:44.733Z
